batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
4,1,xz,0.0,0.0,0.0
4,2,xz,12.03,123.43,135.46
4,3,xz,16.22,0.0,16.22
4,4,xz,15.74,182.23,197.97
4,5,xz,13.11,0.29,13.4
4,6,xz,3.4,0.0,3.4
4,7,xz,7.69,28.6,36.29
4,8,xz,8.25,0.0,8.25
4,9,xz,10.36,57.4,67.76
4,10,xz,7.84,0.21,8.05
4,11,xz,2.46,0.0,2.46
4,12,xz,6.89,24.22,31.11
4,13,xz,5.46,0.0,5.46
4,14,xz,8.24,49.93,58.17
4,15,xz,6.4,0.27,6.67
4,16,xz,1.62,0.0,1.62
4,17,xz,0.0,0.0,0.0
4,18,xz,6.23,1.81,8.04
4,19,xz,0.07,0.0,0.07
4,20,xz,3.56,0.21,3.77
