batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,y,0.0,0.0,0.0
1,2,y,2.72,7.01,9.73
1,3,y,3.4,0.0,3.4
1,4,y,3.65,9.69,13.34
1,5,y,3.71,0.0,3.71
1,6,y,2.66,0.12,2.78
1,7,y,2.42,15.6,18.02
1,8,y,2.37,0.0,2.37
1,9,y,2.73,31.0,33.73
1,10,y,2.36,0.0,2.36
1,11,y,2.02,0.08,2.1
1,12,y,2.18,56.85,59.03
1,13,y,1.11,0.0,1.11
1,14,y,2.59,113.34,115.93
1,15,y,0.9,0.0,0.9
1,16,y,1.67,0.13,1.8
1,17,y,0.0,0.0,0.0
1,18,y,2.51,2.0,4.51
1,19,y,0.02,0.0,0.02
1,20,y,1.48,0.07,1.55
